"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","user_sex","user_age","user_nationality","image_name","responses","question_order"
"920851.7250000004","user_info.html","external-html","0","719020","0.0-0.0","female","26","Asia10,Africa1","","",""
"43603.83499999996","instruction_page.html","external-html","1","762665","0.0-1.0","","","","","",""
"2896.9350000007544","instruction_page2.html","external-html","2","765593","0.0-2.0","","","","","",""
"9404.670000001672","instruction_page3.html","external-html","3","775049","0.0-3.0","","","","","",""
"22533.204999999725","","survey-likert","4","797587","0.0-4.0","","","","data3","{""0"":4,""1"":1}","[0,1]"
"23475.109999999404","","survey-likert","5","821066","0.0-5.0","","","","origin42","{""0"":3,""1"":4}","[0,1]"
"13612.540000000154","","survey-likert","6","834683","0.0-6.0","","","","origin4","{""0"":4,""1"":1}","[0,1]"
"13995.800000000512","","survey-likert","7","848682","0.0-7.0","","","","origin17","{""0"":5,""1"":5}","[0,1]"
"8396.810000000289","","survey-likert","8","857083","0.0-8.0","","","","origin6","{""0"":5,""1"":4}","[0,1]"
"10036.014999999665","","survey-likert","9","867123","0.0-9.0","","","","data59","{""0"":4,""1"":3}","[0,1]"
"15020.510000000242","","survey-likert","10","882147","0.0-10.0","","","","data23","{""0"":4,""1"":2}","[0,1]"
"18092.02000000002","","survey-likert","11","900243","0.0-11.0","","","","data34","{""0"":4,""1"":1}","[0,1]"
"5012.1049999997485","","survey-likert","12","905259","0.0-12.0","","","","origin19","{""0"":5,""1"":5}","[0,1]"
"12148.150000000838","","survey-likert","13","917411","0.0-13.0","","","","origin12","{""0"":4,""1"":5}","[0,1]"
"6044.17000000109","","survey-likert","14","923459","0.0-14.0","","","","origin27","{""0"":5,""1"":4}","[0,1]"
"10292.024999998743","","survey-likert","15","933755","0.0-15.0","","","","origin1","{""0"":5,""1"":4}","[0,1]"
"6860.21499999892","","survey-likert","16","940619","0.0-16.0","","","","data54","{""0"":5,""1"":5}","[0,1]"
"5548.555000001099","","survey-likert","17","946171","0.0-17.0","","","","origin10","{""0"":4,""1"":1}","[0,1]"
"17084.355000000913","","survey-likert","18","963259","0.0-18.0","","","","origin41","{""0"":5,""1"":5}","[0,1]"
"9051.964999998687","","survey-likert","19","972315","0.0-19.0","","","","origin24","{""0"":5,""1"":3}","[0,1]"
"5588.014999999432","","survey-likert","20","977907","0.0-20.0","","","","origin14","{""0"":6,""1"":5}","[0,1]"
"21420.545000000857","","survey-likert","21","999331","0.0-21.0","","","","data25","{""0"":2,""1"":4}","[0,1]"
"11636.804999999935","","survey-likert","22","1010971","0.0-22.0","","","","data16","{""0"":4,""1"":4}","[0,1]"
"5228.250000000233","","survey-likert","23","1016203","0.0-23.0","","","","data53","{""0"":5,""1"":5}","[0,1]"
"4668.299999999348","","survey-likert","24","1020875","0.0-24.0","","","","data49","{""0"":5,""1"":5}","[0,1]"
"6316.600000000093","","survey-likert","25","1027195","0.0-25.0","","","","data28","{""0"":4,""1"":1}","[0,1]"
"6548.314999999944","","survey-likert","26","1033747","0.0-26.0","","","","origin18","{""0"":4,""1"":3}","[0,1]"
"4724.070000000065","","survey-likert","27","1038475","0.0-27.0","","","","origin13","{""0"":6,""1"":5}","[0,1]"
"6588.069999999832","","survey-likert","28","1045067","0.0-28.0","","","","data52","{""0"":5,""1"":4}","[0,1]"
"4756.274999999674","","survey-likert","29","1049827","0.0-29.0","","","","origin35","{""0"":5,""1"":2}","[0,1]"
"9580.02999999933","","survey-likert","30","1059411","0.0-30.0","","","","data47","{""0"":4,""1"":3}","[0,1]"
"4700.3300000014715","","survey-likert","31","1064115","0.0-31.0","","","","data31","{""0"":4,""1"":4}","[0,1]"
"10164.095000000205","","survey-likert","32","1074283","0.0-32.0","","","","origin22","{""0"":5,""1"":5}","[0,1]"
"4116.0550000004005","","survey-likert","33","1078403","0.0-33.0","","","","origin43","{""0"":5,""1"":5}","[0,1]"
"4828.154999999329","","survey-likert","34","1083234","0.0-34.0","","","","data41","{""0"":5,""1"":5}","[0,1]"
"5908.269999999786","","survey-likert","35","1089146","0.0-35.0","","","","origin25","{""0"":5,""1"":5}","[0,1]"
"3508.819999999134","","survey-likert","36","1092659","0.0-36.0","","","","origin5","{""0"":5,""1"":5}","[0,1]"
"13460.13499999931","","survey-likert","37","1106122","0.0-37.0","","","","origin34","{""0"":5,""1"":5}","[0,1]"
"4836.204999999609","","survey-likert","38","1110962","0.0-38.0","","","","data2","{""0"":4,""1"":1}","[0,1]"
"7171.095000001369","","survey-likert","39","1118137","0.0-39.0","","","","origin11","{""0"":6,""1"":6}","[0,1]"
"12069.960000000894","","survey-likert","40","1130210","0.0-40.0","","","","data30","{""0"":3,""1"":5}","[0,1]"
"5692.639999999432","","survey-likert","41","1135906","0.0-41.0","","","","data10","{""0"":5,""1"":5}","[0,1]"
"11908.425000001444","","survey-likert","42","1147818","0.0-42.0","","","","data44","{""0"":4,""1"":4}","[0,1]"
"7140.035000000382","","survey-likert","43","1154962","0.0-43.0","","","","data35","{""0"":5,""1"":4}","[0,1]"
"13388.225000000559","","survey-likert","44","1168354","0.0-44.0","","","","data39","{""0"":4,""1"":4}","[0,1]"
"4228.180000000168","","survey-likert","45","1172586","0.0-45.0","","","","data36","{""0"":5,""1"":5}","[0,1]"
"8892.379999999423","","survey-likert","46","1181482","0.0-46.0","","","","data58","{""0"":5,""1"":2}","[0,1]"
"5692.42000000109","","survey-likert","47","1187178","0.0-47.0","","","","data50","{""0"":5,""1"":2}","[0,1]"
"15364.669999999227","","survey-likert","48","1202545","0.0-48.0","","","","data17","{""0"":5,""1"":2}","[0,1]"
"6916.81500000041","","survey-likert","49","1209465","0.0-49.0","","","","data22","{""0"":4,""1"":1}","[0,1]"
"5188.070000000298","","survey-likert","50","1214657","0.0-50.0","","","","origin40","{""0"":5,""1"":4}","[0,1]"
"4108.83999999892","","survey-likert","51","1218769","0.0-51.0","","","","origin7","{""0"":5,""1"":5}","[0,1]"
"6788.210000000661","","survey-likert","52","1225562","0.0-52.0","","","","origin30","{""0"":5,""1"":4}","[0,1]"
"6395.900000001304","","survey-likert","53","1231961","0.0-53.0","","","","data15","{""0"":4,""1"":2}","[0,1]"
"8724.069999998435","","survey-likert","54","1240689","0.0-54.0","","","","data38","{""0"":4,""1"":1}","[0,1]"
"5052.284999999683","","survey-likert","55","1245745","0.0-55.0","","","","data37","{""0"":4,""1"":1}","[0,1]"
"4580.5350000008475","","survey-likert","56","1250329","0.0-56.0","","","","data4","{""0"":4,""1"":1}","[0,1]"
"14684.19999999972","","survey-likert","57","1265017","0.0-57.0","","","","origin20","{""0"":5,""1"":5}","[0,1]"
"4428.129999998491","","survey-likert","58","1269449","0.0-58.0","","","","data51","{""0"":5,""1"":5}","[0,1]"
"6372.775000001537","","survey-likert","59","1275825","0.0-59.0","","","","data27","{""0"":4,""1"":3}","[0,1]"
"13700.735000000335","","survey-likert","60","1289528","0.0-60.0","","","","origin9","{""0"":4,""1"":4}","[0,1]"
"21364.18500000029","","survey-likert","61","1310896","0.0-61.0","","","","origin21","{""0"":5,""1"":2}","[0,1]"
"6748.8549999997485","","survey-likert","62","1317648","0.0-62.0","","","","data24","{""0"":4,""1"":1}","[0,1]"
"5212.655000001192","","survey-likert","63","1322864","0.0-63.0","","","","data6","{""0"":5,""1"":5}","[0,1]"
"7188.700000000652","","survey-likert","64","1330056","0.0-64.0","","","","data14","{""0"":5,""1"":4}","[0,1]"
"6596.139999999665","","survey-likert","65","1336656","0.0-65.0","","","","origin37","{""0"":5,""1"":4}","[0,1]"
"13476.254999999423","","survey-likert","66","1350136","0.0-66.0","","","","origin49","{""0"":4,""1"":2}","[0,1]"
"4660.060000000289","","survey-likert","67","1354800","0.0-67.0","","","","origin15","{""0"":4,""1"":4}","[0,1]"
"19228.13499999931","","survey-likert","68","1374032","0.0-68.0","","","","origin3","{""0"":4,""1"":4}","[0,1]"
"7820.295000001555","","survey-likert","69","1381855","0.0-69.0","","","","data40","{""0"":5,""1"":1}","[0,1]"
"9316.229999998584","","survey-likert","70","1391175","0.0-70.0","","","","origin38","{""0"":5,""1"":6}","[0,1]"
"5156.7149999991525","","survey-likert","71","1396335","0.0-71.0","","","","data13","{""0"":4,""1"":4}","[0,1]"
"3876.9350000002887","","survey-likert","72","1400215","0.0-72.0","","","","data29","{""0"":4,""1"":1}","[0,1]"
"3484.660000000149","","survey-likert","73","1403703","0.0-73.0","","","","data7","{""0"":4,""1"":2}","[0,1]"
"10620.725000000559","","survey-likert","74","1414327","0.0-74.0","","","","data18","{""0"":4,""1"":1}","[0,1]"
"11724.11499999906","","survey-likert","75","1426055","0.0-75.0","","","","origin44","{""0"":4,""1"":4}","[0,1]"
"10892.164999999339","","survey-likert","76","1436951","0.0-76.0","","","","origin33","{""0"":5,""1"":2}","[0,1]"
"9564.300000000047","","survey-likert","77","1446519","0.0-77.0","","","","origin28","{""0"":4,""1"":5}","[0,1]"
"5100.174999999581","","survey-likert","78","1451623","0.0-78.0","","","","origin32","{""0"":6,""1"":6}","[0,1]"
"5404.0999999996275","","survey-likert","79","1457031","0.0-79.0","","","","data56","{""0"":5,""1"":5}","[0,1]"
"4124.689999998547","","survey-likert","80","1461159","0.0-80.0","","","","data9","{""0"":5,""1"":4}","[0,1]"
"8100.684999999357","","survey-likert","81","1469263","0.0-81.0","","","","data12","{""0"":4,""1"":5}","[0,1]"
"6212.105000000447","","survey-likert","82","1475479","0.0-82.0","","","","data32","{""0"":5,""1"":4}","[0,1]"
"7052.209999999963","","survey-likert","83","1482535","0.0-83.0","","","","origin2","{""0"":5,""1"":5}","[0,1]"
"5364.744999998948","","survey-likert","84","1487903","0.0-84.0","","","","data19","{""0"":5,""1"":5}","[0,1]"
"5476.274999999208","","survey-likert","85","1493382","0.0-85.0","","","","origin47","{""0"":4,""1"":4}","[0,1]"
"5724.804999999935","","survey-likert","86","1499110","0.0-86.0","","","","data20","{""0"":4,""1"":2}","[0,1]"
"5916.6800000004005","","survey-likert","87","1505030","0.0-87.0","","","","origin8","{""0"":5,""1"":5}","[0,1]"
"7188.285000000149","","survey-likert","88","1512222","0.0-88.0","","","","origin26","{""0"":5,""1"":1}","[0,1]"
"8940.295000000391","","survey-likert","89","1521166","0.0-89.0","","","","data45","{""0"":4,""1"":1}","[0,1]"
"7204.329999998445","","survey-likert","90","1528374","0.0-90.0","","","","data48","{""0"":3,""1"":1}","[0,1]"
"13044.24499999918","","survey-likert","91","1541422","0.0-91.0","","","","origin46","{""0"":4,""1"":4}","[0,1]"
"7564.669999999693","","survey-likert","92","1548990","0.0-92.0","","","","data26","{""0"":4,""1"":1}","[0,1]"
"3868.2699999990873","","survey-likert","93","1552862","0.0-93.0","","","","origin45","{""0"":5,""1"":5}","[0,1]"
"14420.36499999999","","survey-likert","94","1567286","0.0-94.0","","","","origin39","{""0"":5,""1"":5}","[0,1]"
"6532.650000001071","","survey-likert","95","1573822","0.0-95.0","","","","data21","{""0"":5,""1"":5}","[0,1]"
"15115.320000000764","","survey-likert","96","1588942","0.0-96.0","","","","origin23","{""0"":6,""1"":6}","[0,1]"
"3428.125000000233","","survey-likert","97","1592374","0.0-97.0","","","","data55","{""0"":5,""1"":5}","[0,1]"
"15444.614999998594","","survey-likert","98","1607821","0.0-98.0","","","","origin31","{""0"":4,""1"":2}","[0,1]"
"13572.80999999959","","survey-likert","99","1621397","0.0-99.0","","","","data11","{""0"":4,""1"":5}","[0,1]"
