"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","user_sex","user_age","user_nationality","image_name","responses","question_order"
"4140.184999999357","","survey-likert","43","649310","0.0-43.0","","","","data51","{""0"":5,""1"":4}","[0,1]"
"4764.400000000023","","survey-likert","44","654078","0.0-44.0","","","","data31","{""0"":4,""1"":4}","[0,1]"
"4636.8900000007125","","survey-likert","45","658718","0.0-45.0","","","","data8","{""0"":5,""1"":5}","[0,1]"
"6244.299999999348","","survey-likert","46","664965","0.0-46.0","","","","origin30","{""0"":5,""1"":4}","[0,1]"
"6068.6749999994645","","survey-likert","47","671037","0.0-47.0","","","","data16","{""0"":4,""1"":4}","[0,1]"
"14596.239999999758","","survey-likert","48","685636","0.0-48.0","","","","origin17","{""0"":4,""1"":4}","[0,1]"
"4276.325000000652","","survey-likert","49","689916","0.0-49.0","","","","origin20","{""0"":5,""1"":5}","[0,1]"
"4564.30500000075","","survey-likert","50","694483","0.0-50.0","","","","origin47","{""0"":4,""1"":5}","[0,1]"
"7244.955000000191","","survey-likert","51","701731","0.0-51.0","","","","data25","{""0"":4,""1"":3}","[0,1]"
"5140.239999999758","","survey-likert","52","706875","0.0-52.0","","","","origin21","{""0"":5,""1"":5}","[0,1]"
"6708.814999999944","","survey-likert","53","713586","0.0-53.0","","","","origin10","{""0"":3,""1"":3}","[0,1]"
"22476.415000000154","","survey-likert","54","736065","0.0-54.0","","","","data41","{""0"":4,""1"":4}","[0,1]"
"6564.690000000177","","survey-likert","55","742632","0.0-55.0","","","","data22","{""0"":4,""1"":3}","[0,1]"
"10644.854999999516","","survey-likert","56","753280","0.0-56.0","","","","data26","{""0"":4,""1"":2}","[0,1]"
"12820.039999999572","","survey-likert","57","766103","0.0-57.0","","","","origin32","{""0"":4,""1"":4}","[0,1]"
"7260.825000000303","","survey-likert","58","773367","0.0-58.0","","","","data23","{""0"":4,""1"":2}","[0,1]"
"5284.394999999669","","survey-likert","59","778654","0.0-59.0","","","","origin9","{""0"":4,""1"":4}","[0,1]"
"8268.255000000005","","survey-likert","60","786926","0.0-60.0","","","","data37","{""0"":4,""1"":3}","[0,1]"
"15652.85500000033","","survey-likert","61","802581","0.0-61.0","","","","data14","{""0"":3,""1"":5}","[0,1]"
"9948.070000000414","","survey-likert","62","812532","0.0-62.0","","","","data36","{""0"":4,""1"":2}","[0,1]"
"4940.870000000345","","survey-likert","63","817476","0.0-63.0","","","","data4","{""0"":4,""1"":1}","[0,1]"
"10172.289999999572","","survey-likert","64","827651","0.0-64.0","","","","data38","{""0"":4,""1"":1}","[0,1]"
"14068.140000000363","","survey-likert","65","841723","0.0-65.0","","","","origin25","{""0"":4,""1"":3}","[0,1]"
"6756.804999999935","","survey-likert","66","848482","0.0-66.0","","","","data7","{""0"":5,""1"":4}","[0,1]"
"9540.369999999763","","survey-likert","67","858026","0.0-67.0","","","","origin2","{""0"":4,""1"":4}","[0,1]"
"6732.4349999999395","","survey-likert","68","864761","0.0-68.0","","","","origin22","{""0"":5,""1"":5}","[0,1]"
"8348.324999999837","","survey-likert","69","873113","0.0-69.0","","","","origin46","{""0"":5,""1"":4}","[0,1]"
"8228.4099999998","","survey-likert","70","881344","0.0-70.0","","","","data33","{""0"":2,""1"":4}","[0,1]"
"5972.170000000042","","survey-likert","71","887319","0.0-71.0","","","","origin41","{""0"":5,""1"":5}","[0,1]"
"5348.419999999343","","survey-likert","72","892671","0.0-72.0","","","","data32","{""0"":5,""1"":4}","[0,1]"
"8388.275000000256","","survey-likert","73","901062","0.0-73.0","","","","data48","{""0"":2,""1"":5}","[0,1]"
"8764.709999999497","","survey-likert","74","909830","0.0-74.0","","","","data19","{""0"":5,""1"":3}","[0,1]"
"5332.284999999567","","survey-likert","75","915165","0.0-75.0","","","","origin29","{""0"":5,""1"":5}","[0,1]"
"4428.429999999935","","survey-likert","76","919597","0.0-76.0","","","","data50","{""0"":5,""1"":4}","[0,1]"
"4276.284999999916","","survey-likert","77","923876","0.0-77.0","","","","data39","{""0"":4,""1"":4}","[0,1]"
"7340.514999999898","","survey-likert","78","931220","0.0-78.0","","","","origin12","{""0"":4,""1"":2}","[0,1]"
"7036.235000000452","","survey-likert","79","938259","0.0-79.0","","","","data3","{""0"":4,""1"":1}","[0,1]"
"9380.329999999958","","survey-likert","80","947642","0.0-80.0","","","","data47","{""0"":4,""1"":2}","[0,1]"
"6644.594999999739","","survey-likert","81","954290","0.0-81.0","","","","data29","{""0"":4,""1"":4}","[0,1]"
"6732.245000000112","","survey-likert","82","961025","0.0-82.0","","","","origin1","{""0"":4,""1"":3}","[0,1]"
"9372.285000000382","","survey-likert","83","970401","0.0-83.0","","","","origin14","{""0"":5,""1"":4}","[0,1]"
"8588.170000000042","","survey-likert","84","978992","0.0-84.0","","","","origin39","{""0"":5,""1"":1}","[0,1]"
"10772.014999999548","","survey-likert","85","989767","0.0-85.0","","","","origin18","{""0"":2,""1"":4}","[0,1]"
"5637.1699999999255","","survey-likert","86","995406","0.0-86.0","","","","data21","{""0"":4,""1"":4}","[0,1]"
"6100.395000000368","","survey-likert","87","1001510","0.0-87.0","","","","origin23","{""0"":5,""1"":5}","[0,1]"
"8452.655000000028","","survey-likert","88","1009965","0.0-88.0","","","","origin8","{""0"":5,""1"":5}","[0,1]"
"4532.380000000587","","survey-likert","89","1014501","0.0-89.0","","","","origin45","{""0"":5,""1"":5}","[0,1]"
"4332.0800000000745","","survey-likert","90","1018837","0.0-90.0","","","","origin40","{""0"":5,""1"":5}","[0,1]"
"12468.399999999674","","survey-likert","91","1031308","0.0-91.0","","","","data52","{""0"":5,""1"":4}","[0,1]"
"5732.125000000466","","survey-likert","92","1037043","0.0-92.0","","","","origin16","{""0"":4,""1"":4}","[0,1]"
"3900.814999999944","","survey-likert","93","1040947","0.0-93.0","","","","origin7","{""0"":5,""1"":5}","[0,1]"
"7876.369999999995","","survey-likert","94","1048826","0.0-94.0","","","","data30","{""0"":3,""1"":4}","[0,1]"
"12460.360000000102","","survey-likert","95","1061289","0.0-95.0","","","","origin50","{""0"":5,""1"":4}","[0,1]"
"5380.269999999553","","survey-likert","96","1066673","0.0-96.0","","","","origin11","{""0"":4,""1"":5}","[0,1]"
"4956.350000000326","","survey-likert","97","1071633","0.0-97.0","","","","origin43","{""0"":5,""1"":5}","[0,1]"
"4252.654999999329","","survey-likert","98","1075888","0.0-98.0","","","","data15","{""0"":5,""1"":1}","[0,1]"
"7572.48499999987","","survey-likert","99","1083464","0.0-99.0","","","","data59","{""0"":2,""1"":2}","[0,1]"
"5908.659999999916","","survey-likert","100","1089375","0.0-100.0","","","","data6","{""0"":5,""1"":4}","[0,1]"
"4004.2599999997765","","survey-likert","101","1093383","0.0-101.0","","","","data54","{""0"":5,""1"":4}","[0,1]"
"5028.660000000149","","survey-likert","102","1098415","0.0-102.0","","","","data28","{""0"":4,""1"":2}","[0,1]"
"14084.260000000708","","survey-likert","103","1112501","0.0-103.0","","","","data42","{""0"":2,""1"":2}","[0,1]"
"4196.820000000065","","survey-likert","104","1116701","0.0-104.0","","","","data9","{""0"":4,""1"":4}","[0,1]"
"6700.7599999997765","","survey-likert","105","1123405","0.0-105.0","","","","data17","{""0"":4,""1"":4}","[0,1]"
"4204.414999999106","","survey-likert","106","1127612","0.0-106.0","","","","origin38","{""0"":5,""1"":5}","[0,1]"
"5268.384999999311","","survey-likert","107","1132884","0.0-107.0","","","","origin31","{""0"":4,""1"":4}","[0,1]"
"3716.3349999999627","","survey-likert","108","1136604","0.0-108.0","","","","data55","{""0"":4,""1"":4}","[0,1]"
"3940.7849999996834","","survey-likert","109","1140547","0.0-109.0","","","","data5","{""0"":4,""1"":1}","[0,1]"
"3532.220000000205","","survey-likert","110","1144083","0.0-110.0","","","","data58","{""0"":4,""1"":2}","[0,1]"
"3452.804999999935","","survey-likert","111","1147539","0.0-111.0","","","","data40","{""0"":4,""1"":3}","[0,1]"
"5124.29499999946","","survey-likert","112","1152666","0.0-112.0","","","","data56","{""0"":4,""1"":4}","[0,1]"
"2896.570000000065","CES_D.html","external-html","113","1155593","0.0-113.0","","","","","",""
"86318.40500000003","","survey-likert2","114","1241910","0.0-114.0","","","","","{""p1"":1,""p2"":1,""p3"":1,""p4"":2,""p5"":2,""p6"":1,""p7"":2,""p8"":1,""p9"":2,""p10"":2,""p11"":1,""p12"":2,""p13"":0,""p14"":1,""p15"":1,""p16"":2,""p17"":0,""p18"":0,""p19"":0,""p20"":1}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]"
