"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","user_sex","user_age","user_nationality","image_name","responses","question_order"
"2410.700000007637","","survey-likert","24","97165","0.0-24.0","","","","data33","{""0"":6,""1"":4}","[0,1]"
"2182.3999999905936","","survey-likert","25","99354","0.0-25.0","","","","origin8","{""0"":5,""1"":5}","[0,1]"
"1808.6999999941327","","survey-likert","26","101169","0.0-26.0","","","","origin41","{""0"":4,""1"":5}","[0,1]"
"3822.699999989709","","survey-likert","27","104997","0.0-27.0","","","","data56","{""0"":5,""1"":5}","[0,1]"
"2401.799999992363","","survey-likert","28","107405","0.0-28.0","","","","data27","{""0"":6,""1"":5}","[0,1]"
"5375.10000000475","","survey-likert","29","112787","0.0-29.0","","","","data32","{""0"":6,""1"":5}","[0,1]"
"1849.7999999963213","","survey-likert","30","114643","0.0-30.0","","","","data42","{""0"":5,""1"":6}","[0,1]"
"1898.79999999539","","survey-likert","31","116549","0.0-31.0","","","","origin43","{""0"":6,""1"":5}","[0,1]"
"2910.600000002887","","survey-likert","32","119465","0.0-32.0","","","","data52","{""0"":5,""1"":5}","[0,1]"
"1833.199999993667","","survey-likert","33","121305","0.0-33.0","","","","data29","{""0"":4,""1"":5}","[0,1]"
"2366.7999999888707","","survey-likert","34","123678","0.0-34.0","","","","origin23","{""0"":6,""1"":5}","[0,1]"
"1823.900000017602","","survey-likert","35","125508","0.0-35.0","","","","data30","{""0"":5,""1"":6}","[0,1]"
"2703.300000022864","","survey-likert","36","128217","0.0-36.0","","","","data11","{""0"":6,""1"":5}","[0,1]"
"1966.100000019651","","survey-likert","37","130189","0.0-37.0","","","","data18","{""0"":5,""1"":5}","[0,1]"
"5627.299999992829","","survey-likert","38","135822","0.0-38.0","","","","data23","{""0"":6,""1"":4}","[0,1]"
"1982.1000000229105","","survey-likert","39","137811","0.0-39.0","","","","data39","{""0"":6,""1"":5}","[0,1]"
"4400.7999999739695","","survey-likert","40","142218","0.0-40.0","","","","data20","{""0"":6,""1"":3}","[0,1]"
"3741.3999999989755","","survey-likert","41","145967","0.0-41.0","","","","data2","{""0"":5,""1"":6}","[0,1]"
"2153.699999995297","","survey-likert","42","148127","0.0-42.0","","","","data4","{""0"":6,""1"":5}","[0,1]"
"3396.100000012666","","survey-likert","43","151529","0.0-43.0","","","","data8","{""0"":5,""1"":6}","[0,1]"
"1972.8000000177417","","survey-likert","44","153508","0.0-44.0","","","","origin20","{""0"":6,""1"":5}","[0,1]"
"1889.1999999759719","","survey-likert","45","155405","0.0-45.0","","","","origin45","{""0"":5,""1"":6}","[0,1]"
"1926.3999999966472","","survey-likert","46","157337","0.0-46.0","","","","data35","{""0"":6,""1"":5}","[0,1]"
"2074.5000000169966","","survey-likert","47","159418","0.0-47.0","","","","origin33","{""0"":5,""1"":6}","[0,1]"
"1776.1999999929685","","survey-likert","48","161199","0.0-48.0","","","","origin17","{""0"":6,""1"":5}","[0,1]"
"3375.7000000041444","","survey-likert","49","164582","0.0-49.0","","","","origin29","{""0"":5,""1"":6}","[0,1]"
"2734.599999996135","","survey-likert","50","167325","0.0-50.0","","","","origin42","{""0"":6,""1"":5}","[0,1]"
"4667.100000020582","","survey-likert","51","171998","0.0-51.0","","","","data3","{""0"":5,""1"":6}","[0,1]"
"1639.8000000044703","","survey-likert","52","173644","0.0-52.0","","","","origin49","{""0"":6,""1"":5}","[0,1]"
"1983.6999999824911","","survey-likert","53","175634","0.0-53.0","","","","data13","{""0"":5,""1"":5}","[0,1]"
"5401.299999997718","","survey-likert","54","181042","0.0-54.0","","","","data38","{""0"":6,""1"":4}","[0,1]"
"1933.7999999988824","","survey-likert","55","182983","0.0-55.0","","","","data19","{""0"":5,""1"":4}","[0,1]"
"1839.2999999923632","","survey-likert","56","184828","0.0-56.0","","","","data21","{""0"":6,""1"":5}","[0,1]"
"3534.699999989243","","survey-likert","57","188369","0.0-57.0","","","","origin34","{""0"":5,""1"":6}","[0,1]"
"2247.1999999834225","","survey-likert","58","190621","0.0-58.0","","","","data12","{""0"":6,""1"":5}","[0,1]"
"1923.6000000091735","","survey-likert","59","192551","0.0-59.0","","","","origin40","{""0"":5,""1"":6}","[0,1]"
"3303.199999994831","","survey-likert","60","195861","0.0-60.0","","","","origin27","{""0"":6,""1"":5}","[0,1]"
"2208.2999999984168","","survey-likert","61","198076","0.0-61.0","","","","origin28","{""0"":5,""1"":6}","[0,1]"
"2133.1000000063796","","survey-likert","62","200216","0.0-62.0","","","","data14","{""0"":6,""1"":5}","[0,1]"
"2349.599999986822","","survey-likert","63","202572","0.0-63.0","","","","origin21","{""0"":5,""1"":6}","[0,1]"
"5342.600000003586","","survey-likert","64","207921","0.0-64.0","","","","data40","{""0"":6,""1"":5}","[0,1]"
"2310.4999999923166","","survey-likert","65","210238","0.0-65.0","","","","origin37","{""0"":5,""1"":6}","[0,1]"
"4426.399999996647","","survey-likert","66","214670","0.0-66.0","","","","origin47","{""0"":5,""1"":5}","[0,1]"
"1754.1999999957625","","survey-likert","67","216431","0.0-67.0","","","","origin4","{""0"":6,""1"":5}","[0,1]"
"2033.900000009453","","survey-likert","68","218471","0.0-68.0","","","","data25","{""0"":5,""1"":6}","[0,1]"
"2926.800000015646","","survey-likert","69","221405","0.0-69.0","","","","origin12","{""0"":6,""1"":6}","[0,1]"
"2641.1000000080094","","survey-likert","70","224052","0.0-70.0","","","","origin2","{""0"":5,""1"":5}","[0,1]"
"4549.499999993714","","survey-likert","71","228608","0.0-71.0","","","","data34","{""0"":6,""1"":6}","[0,1]"
"3028.999999980442","","survey-likert","72","231643","0.0-72.0","","","","origin1","{""0"":5,""1"":6}","[0,1]"
"2981.100000004517","","survey-likert","73","234631","0.0-73.0","","","","data10","{""0"":6,""1"":5}","[0,1]"
"1976.8000000040047","","survey-likert","74","236614","0.0-74.0","","","","data45","{""0"":4,""1"":6}","[0,1]"
"3720.7000000053085","","survey-likert","75","240342","0.0-75.0","","","","data36","{""0"":6,""1"":5}","[0,1]"
"2360.000000015134","","survey-likert","76","242709","0.0-76.0","","","","origin3","{""0"":6,""1"":5}","[0,1]"
"3320.000000006985","","survey-likert","77","246035","0.0-77.0","","","","data49","{""0"":5,""1"":6}","[0,1]"
"2006.200000003446","","survey-likert","78","248048","0.0-78.0","","","","data26","{""0"":6,""1"":5}","[0,1]"
"3166.400000016438","","survey-likert","79","251221","0.0-79.0","","","","data22","{""0"":5,""1"":6}","[0,1]"
"2304.199999984121","","survey-likert","80","253533","0.0-80.0","","","","data54","{""0"":6,""1"":5}","[0,1]"
"1722.6000000082422","","survey-likert","81","255261","0.0-81.0","","","","data28","{""0"":5,""1"":6}","[0,1]"
"2994.1999999864493","","survey-likert","82","258262","0.0-82.0","","","","data48","{""0"":6,""1"":5}","[0,1]"
"2660.0000000034925","","survey-likert","83","260929","0.0-83.0","","","","origin18","{""0"":5,""1"":5}","[0,1]"
"1950.8999999961816","","survey-likert","84","262885","0.0-84.0","","","","origin46","{""0"":6,""1"":5}","[0,1]"
"1977.6000000128988","","survey-likert","85","264869","0.0-85.0","","","","origin7","{""0"":5,""1"":5}","[0,1]"
"2032.0000000065193","","survey-likert","86","266907","0.0-86.0","","","","origin5","{""0"":5,""1"":6}","[0,1]"
"1940.9000000159722","","survey-likert","87","268854","0.0-87.0","","","","data59","{""0"":6,""1"":5}","[0,1]"
"1874.8999999952503","","survey-likert","88","270735","0.0-88.0","","","","origin44","{""0"":5,""1"":6}","[0,1]"
"2081.500000000233","","survey-likert","89","272824","0.0-89.0","","","","data44","{""0"":5,""1"":5}","[0,1]"
"4221.799999999348","","survey-likert","90","277053","0.0-90.0","","","","data16","{""0"":6,""1"":5}","[0,1]"
"2225.0000000058208","","survey-likert","91","279284","0.0-91.0","","","","origin22","{""0"":5,""1"":6}","[0,1]"
"1999.500000005355","","survey-likert","92","281291","0.0-92.0","","","","origin38","{""0"":6,""1"":5}","[0,1]"
"2559.800000017276","","survey-likert","93","283857","0.0-93.0","","","","origin32","{""0"":5,""1"":6}","[0,1]"
"10684.300000022631","","survey-likert","94","294548","0.0-94.0","","","","origin15","{""0"":5,""1"":5}","[0,1]"
"2700.199999992037","","survey-likert","95","297255","0.0-95.0","","","","origin14","{""0"":5,""1"":6}","[0,1]"
"1916.399999987334","","survey-likert","96","299178","0.0-96.0","","","","data51","{""0"":6,""1"":5}","[0,1]"
"2499.600000010105","","survey-likert","97","301684","0.0-97.0","","","","origin16","{""0"":5,""1"":5}","[0,1]"
"2985.400000005029","","survey-likert","98","304676","0.0-98.0","","","","origin30","{""0"":4,""1"":6}","[0,1]"
"2327.3000000044703","","survey-likert","99","307018","0.0-99.0","","","","data58","{""0"":5,""1"":4}","[0,1]"
"1730.5999999807682","","survey-likert","100","308754","0.0-100.0","","","","data31","{""0"":6,""1"":4}","[0,1]"
"2409.799999993993","","survey-likert","101","311172","0.0-101.0","","","","origin6","{""0"":5,""1"":6}","[0,1]"
"1831.6999999806285","","survey-likert","102","313010","0.0-102.0","","","","origin25","{""0"":6,""1"":5}","[0,1]"
"2074.5999999926426","","survey-likert","103","315092","0.0-103.0","","","","data55","{""0"":5,""1"":4}","[0,1]"
"2443.4000000183005","","survey-likert","104","317541","0.0-104.0","","","","origin50","{""0"":6,""1"":5}","[0,1]"
"4291.499999992084","","survey-likert","105","321839","0.0-105.0","","","","origin31","{""0"":6,""1"":5}","[0,1]"
"3859.3999999866355","","survey-likert","106","325706","0.0-106.0","","","","origin36","{""0"":6,""1"":6}","[0,1]"
"2035.0000000034925","","survey-likert","107","327747","0.0-107.0","","","","data5","{""0"":6,""1"":5}","[0,1]"
"2331.399999995483","","survey-likert","108","330086","0.0-108.0","","","","data47","{""0"":5,""1"":6}","[0,1]"
"3120.6999999994878","","survey-likert","109","333213","0.0-109.0","","","","data24","{""0"":6,""1"":6}","[0,1]"
"3880.6000000040513","","survey-likert","110","337099","0.0-110.0","","","","data17","{""0"":6,""1"":6}","[0,1]"
"2064.5999999833293","","survey-likert","111","339171","0.0-111.0","","","","data9","{""0"":6,""1"":5}","[0,1]"
"3606.3000000140164","","survey-likert","112","342784","0.0-112.0","","","","data57","{""0"":5,""1"":6}","[0,1]"
"6235.899999999674","CES_D.html","external-html","113","349067","0.0-113.0","","","","","",""
"47073.10000000871","","survey-likert2","114","396150","0.0-114.0","","","","","{""p1"":0,""p2"":0,""p3"":0,""p4"":3,""p5"":0,""p6"":0,""p7"":1,""p8"":1,""p9"":1,""p10"":1,""p11"":2,""p12"":2,""p13"":0,""p14"":0,""p15"":0,""p16"":3,""p17"":0,""p18"":0,""p19"":0,""p20"":0}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]"
