"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","user_sex","user_age","user_nationality","image_name","responses","question_order"
"2856.6850000061095","","survey-likert","73","286275","0.0-73.0","","","","data22","{""0"":5,""1"":6}","[0,1]"
"2770.160000072792","","survey-likert","74","289052","0.0-74.0","","","","origin37","{""0"":6,""1"":5}","[0,1]"
"2629.3750000186265","","survey-likert","75","291688","0.0-75.0","","","","data20","{""0"":5,""1"":6}","[0,1]"
"2458.2250001840293","","survey-likert","76","294152","0.0-76.0","","","","origin48","{""0"":6,""1"":5}","[0,1]"
"3108.3899999503046","","survey-likert","77","297266","0.0-77.0","","","","data4","{""0"":5,""1"":5}","[0,1]"
"5353.280000155792","","survey-likert","78","302625","0.0-78.0","","","","data39","{""0"":5,""1"":5}","[0,1]"
"3319.194999989122","","survey-likert","79","305950","0.0-79.0","","","","origin42","{""0"":4,""1"":5}","[0,1]"
"28918.4050001204","","survey-likert","80","334875","0.0-80.0","","","","origin13","{""0"":6,""1"":6}","[0,1]"
"3063.1250001024455","","survey-likert","81","337943","0.0-81.0","","","","origin8","{""0"":6,""1"":6}","[0,1]"
"2898.1800000183284","","survey-likert","82","340847","0.0-82.0","","","","data2","{""0"":6,""1"":6}","[0,1]"
"4361.34499986656","","survey-likert","83","345216","0.0-83.0","","","","origin3","{""0"":5,""1"":6}","[0,1]"
"19674.145000055432","","survey-likert","84","364898","0.0-84.0","","","","origin34","{""0"":5,""1"":6}","[0,1]"
"2738.264999818057","","survey-likert","85","367642","0.0-85.0","","","","data18","{""0"":6,""1"":5}","[0,1]"
"3283.460000064224","","survey-likert","86","370932","0.0-86.0","","","","data33","{""0"":5,""1"":6}","[0,1]"
"2470.1349998358637","","survey-likert","87","373407","0.0-87.0","","","","data24","{""0"":6,""1"":5}","[0,1]"
"3413.7849998660386","","survey-likert","88","376826","0.0-88.0","","","","data26","{""0"":5,""1"":6}","[0,1]"
"6513.885000022128","","survey-likert","89","383347","0.0-89.0","","","","data9","{""0"":6,""1"":5}","[0,1]"
"8110.479999799281","","survey-likert","90","391465","0.0-90.0","","","","origin26","{""0"":5,""1"":6}","[0,1]"
"3942.405000096187","","survey-likert","91","395416","0.0-91.0","","","","data45","{""0"":6,""1"":5}","[0,1]"
"3830.7000000495464","","survey-likert","92","399250","0.0-92.0","","","","origin35","{""0"":5,""1"":6}","[0,1]"
"3422.50999994576","","survey-likert","93","402679","0.0-93.0","","","","data11","{""0"":6,""1"":5}","[0,1]"
"3478.9399998262525","","survey-likert","94","406165","0.0-94.0","","","","data58","{""0"":6,""1"":6}","[0,1]"
"4531.764999963343","","survey-likert","95","410704","0.0-95.0","","","","data50","{""0"":5,""1"":6}","[0,1]"
"3390.275000128895","","survey-likert","96","414099","0.0-96.0","","","","data12","{""0"":6,""1"":5}","[0,1]"
"3096.049999818206","","survey-likert","97","417199","0.0-97.0","","","","data21","{""0"":5,""1"":6}","[0,1]"
"2431.7699999082834","","survey-likert","98","419635","0.0-98.0","","","","data16","{""0"":6,""1"":5}","[0,1]"
"5912.455000216141","","survey-likert","99","425556","0.0-99.0","","","","origin49","{""0"":5,""1"":6}","[0,1]"
"3627.335000084713","","survey-likert","100","429188","0.0-100.0","","","","data19","{""0"":6,""1"":5}","[0,1]"
"3910.410000011325","","survey-likert","101","433104","0.0-101.0","","","","data15","{""0"":5,""1"":6}","[0,1]"
"2081.000000005588","","survey-likert","102","435190","0.0-102.0","","","","data13","{""0"":6,""1"":5}","[0,1]"
"1903.6099999211729","","survey-likert","103","437099","0.0-103.0","","","","data46","{""0"":5,""1"":6}","[0,1]"
"2066.7399999219924","","survey-likert","104","439169","0.0-104.0","","","","data42","{""0"":6,""1"":5}","[0,1]"
"3129.1300000157207","","survey-likert","105","442304","0.0-105.0","","","","data55","{""0"":5,""1"":6}","[0,1]"
"5034.805000061169","","survey-likert","106","447345","0.0-106.0","","","","origin16","{""0"":6,""1"":5}","[0,1]"
"3598.4499999321997","","survey-likert","107","450953","0.0-107.0","","","","origin50","{""0"":5,""1"":6}","[0,1]"
"3163.200000068173","","survey-likert","108","454121","0.0-108.0","","","","origin36","{""0"":5,""1"":4}","[0,1]"
"2266.0900000482798","","survey-likert","109","456393","0.0-109.0","","","","origin4","{""0"":4,""1"":4}","[0,1]"
"4057.275000028312","","survey-likert","110","460458","0.0-110.0","","","","data34","{""0"":3,""1"":4}","[0,1]"
"3129.5849999878556","","survey-likert","111","463592","0.0-111.0","","","","data8","{""0"":5,""1"":5}","[0,1]"
"5263.485000003129","","survey-likert","112","468861","0.0-112.0","","","","data57","{""0"":6,""1"":5}","[0,1]"
"40648.14499998465","","survey-likert2","113","509519","0.0-113.0","","","","","{""p9"":0,""p20"":0,""p13"":2,""p14"":1,""p4"":2,""p8"":3,""p18"":1,""p19"":3,""p1"":0,""p3"":3,""p11"":2,""p10"":1,""p16"":2,""p6"":1,""p15"":0,""p7"":0,""p12"":0,""p17"":3,""p2"":2,""p5"":2}","[8,19,12,13,3,7,17,18,0,2,10,9,15,5,14,6,11,16,1,4]"
