"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","user_sex","user_age","user_nationality","image_name","responses","question_order"
"3804.3849999994272","","survey-likert","40","660183","0.0-40.0","","","","origin38","{""0"":4,""1"":4}","[0,1]"
"5356.5150000012945","","survey-likert","41","665543","0.0-41.0","","","","data19","{""0"":4,""1"":3}","[0,1]"
"3484.7899999986403","","survey-likert","42","669031","0.0-42.0","","","","data49","{""0"":4,""1"":4}","[0,1]"
"3068.1149999999907","","survey-likert","43","672103","0.0-43.0","","","","origin3","{""0"":3,""1"":2}","[0,1]"
"2980.929999999702","","survey-likert","44","675087","0.0-44.0","","","","data20","{""0"":4,""1"":2}","[0,1]"
"3084.08000000054","","survey-likert","45","678175","0.0-45.0","","","","data55","{""0"":4,""1"":4}","[0,1]"
"2908.2549999984913","","survey-likert","46","681087","0.0-46.0","","","","data45","{""0"":4,""1"":4}","[0,1]"
"3260.7349999998696","","survey-likert","47","684351","0.0-47.0","","","","origin27","{""0"":5,""1"":3}","[0,1]"
"3948.519999999902","","survey-likert","48","688302","0.0-48.0","","","","data10","{""0"":4,""1"":3}","[0,1]"
"4220.315000000526","","survey-likert","49","692526","0.0-49.0","","","","origin30","{""0"":5,""1"":4}","[0,1]"
"5540.245000000112","","survey-likert","50","698070","0.0-50.0","","","","origin35","{""0"":4,""1"":2}","[0,1]"
"4908.325000000419","","survey-likert","51","702982","0.0-51.0","","","","origin1","{""0"":4,""1"":4}","[0,1]"
"5708.719999998808","","survey-likert","52","708694","0.0-52.0","","","","data11","{""0"":4,""1"":3}","[0,1]"
"5620.820000000182","","survey-likert","53","714317","0.0-53.0","","","","origin10","{""0"":4,""1"":2}","[0,1]"
"3588.270000000135","","survey-likert","54","717909","0.0-54.0","","","","origin34","{""0"":4,""1"":3}","[0,1]"
"3076.4999999993015","","survey-likert","55","720989","0.0-55.0","","","","data30","{""0"":3,""1"":5}","[0,1]"
"4804.374999999767","","survey-likert","56","725797","0.0-56.0","","","","origin41","{""0"":4,""1"":4}","[0,1]"
"3227.965000000084","","survey-likert","57","729029","0.0-57.0","","","","origin2","{""0"":4,""1"":4}","[0,1]"
"3307.9199999993434","","survey-likert","58","732341","0.0-58.0","","","","data38","{""0"":4,""1"":1}","[0,1]"
"4524.374999998952","","survey-likert","59","736869","0.0-59.0","","","","data43","{""0"":4,""1"":5}","[0,1]"
"3068.290000001085","","survey-likert","60","739941","0.0-60.0","","","","origin12","{""0"":4,""1"":4}","[0,1]"
"6148.8000000008615","","survey-likert","61","746093","0.0-61.0","","","","data56","{""0"":5,""1"":4}","[0,1]"
"2668.884999999078","","survey-likert","62","748764","0.0-62.0","","","","origin6","{""0"":4,""1"":3}","[0,1]"
"4668.270000000135","","survey-likert","63","753436","0.0-63.0","","","","data33","{""0"":4,""1"":3}","[0,1]"
"4116.250000000931","","survey-likert","64","757556","0.0-64.0","","","","origin15","{""0"":4,""1"":3}","[0,1]"
"3125.0349999991013","","survey-likert","65","760684","0.0-65.0","","","","origin9","{""0"":3,""1"":3}","[0,1]"
"4740.464999999036","","survey-likert","66","765428","0.0-66.0","","","","data36","{""0"":4,""1"":1}","[0,1]"
"4316.340000001248","","survey-likert","67","769748","0.0-67.0","","","","origin36","{""0"":4,""1"":3}","[0,1]"
"4596.385000000708","","survey-likert","68","774348","0.0-68.0","","","","data35","{""0"":5,""1"":4}","[0,1]"
"4908.740000000689","","survey-likert","69","779259","0.0-69.0","","","","data23","{""0"":4,""1"":2}","[0,1]"
"3876.1950000007637","","survey-likert","70","783139","0.0-70.0","","","","origin29","{""0"":4,""1"":4}","[0,1]"
"3036.829999999143","","survey-likert","71","786179","0.0-71.0","","","","data8","{""0"":4,""1"":4}","[0,1]"
"3172.3650000004563","","survey-likert","72","789355","0.0-72.0","","","","origin17","{""0"":4,""1"":4}","[0,1]"
"5988.015000000829","","survey-likert","73","795347","0.0-73.0","","","","origin22","{""0"":4,""1"":4}","[0,1]"
"2748.7300000011455","","survey-likert","74","798099","0.0-74.0","","","","data28","{""0"":4,""1"":4}","[0,1]"
"2540.25","","survey-likert","75","800643","0.0-75.0","","","","origin45","{""0"":4,""1"":4}","[0,1]"
"3844.784999999334","","survey-likert","76","804491","0.0-76.0","","","","data4","{""0"":4,""1"":2}","[0,1]"
"3780.310000000056","","survey-likert","77","808274","0.0-77.0","","","","origin48","{""0"":4,""1"":4}","[0,1]"
"3204.845000000205","","survey-likert","78","811482","0.0-78.0","","","","data13","{""0"":4,""1"":4}","[0,1]"
"2380.3600000010338","","survey-likert","79","813866","0.0-79.0","","","","data46","{""0"":4,""1"":4}","[0,1]"
"3684.7400000005728","","survey-likert","80","817554","0.0-80.0","","","","data22","{""0"":4,""1"":3}","[0,1]"
"4940.879999998258","","survey-likert","81","822498","0.0-81.0","","","","origin5","{""0"":4,""1"":4}","[0,1]"
"3516.3499999999767","","survey-likert","82","826018","0.0-82.0","","","","origin49","{""0"":4,""1"":1}","[0,1]"
"2964.6899999988964","","survey-likert","83","828986","0.0-83.0","","","","data3","{""0"":3,""1"":2}","[0,1]"
"3420.1450000000186","","survey-likert","84","832410","0.0-84.0","","","","data41","{""0"":4,""1"":4}","[0,1]"
"3620.7599999997765","","survey-likert","85","836034","0.0-85.0","","","","origin47","{""0"":4,""1"":4}","[0,1]"
"5668.724999999511","","survey-likert","86","841705","0.0-86.0","","","","data25","{""0"":2,""1"":4}","[0,1]"
"2932.789999998873","","survey-likert","87","844641","0.0-87.0","","","","data21","{""0"":4,""1"":4}","[0,1]"
"2492.8699999999953","","survey-likert","88","847137","0.0-88.0","","","","data27","{""0"":4,""1"":3}","[0,1]"
"3004.220000000787","","survey-likert","89","850145","0.0-89.0","","","","origin13","{""0"":4,""1"":4}","[0,1]"
"3508.829999998794","","survey-likert","90","853657","0.0-90.0","","","","data29","{""0"":4,""1"":2}","[0,1]"
"2892.275000000256","","survey-likert","91","856553","0.0-91.0","","","","data1","{""0"":4,""1"":3}","[0,1]"
"2684.7550000002375","","survey-likert","92","859241","0.0-92.0","","","","data52","{""0"":4,""1"":4}","[0,1]"
"3780.4950000009267","","survey-likert","93","863025","0.0-93.0","","","","origin18","{""0"":4,""1"":4}","[0,1]"
"3476.8050000001676","","survey-likert","94","866505","0.0-94.0","","","","origin43","{""0"":4,""1"":4}","[0,1]"
"2988.6599999991013","","survey-likert","95","869497","0.0-95.0","","","","data18","{""0"":4,""1"":2}","[0,1]"
"3940.284999998752","","survey-likert","96","873440","0.0-96.0","","","","origin46","{""0"":4,""1"":4}","[0,1]"
"4332.850000000675","","survey-likert","97","877776","0.0-97.0","","","","origin8","{""0"":4,""1"":5}","[0,1]"
"3732.355000000098","","survey-likert","98","881512","0.0-98.0","","","","origin42","{""0"":4,""1"":3}","[0,1]"
"3460.74000000034","","survey-likert","99","884976","0.0-99.0","","","","data32","{""0"":4,""1"":4}","[0,1]"
"3140.035000000382","","survey-likert","100","888120","0.0-100.0","","","","origin11","{""0"":4,""1"":4}","[0,1]"
"3348.2199999998556","","survey-likert","101","891472","0.0-101.0","","","","data44","{""0"":4,""1"":4}","[0,1]"
"3484.6150000012713","","survey-likert","102","894960","0.0-102.0","","","","origin24","{""0"":5,""1"":4}","[0,1]"
"4108.814999999595","","survey-likert","103","899072","0.0-103.0","","","","data9","{""0"":5,""1"":5}","[0,1]"
"3684.149999999092","","survey-likert","104","902760","0.0-104.0","","","","data54","{""0"":5,""1"":5}","[0,1]"
"3788.6500000003725","","survey-likert","105","906551","0.0-105.0","","","","data42","{""0"":1,""1"":2}","[0,1]"
"3588.4150000001537","","survey-likert","106","910143","0.0-106.0","","","","data40","{""0"":4,""1"":2}","[0,1]"
"4124.364999999641","","survey-likert","107","914271","0.0-107.0","","","","origin31","{""0"":2,""1"":2}","[0,1]"
"5020.22500000021","","survey-likert","108","919295","0.0-108.0","","","","data47","{""0"":4,""1"":3}","[0,1]"
"2828.9449999993667","","survey-likert","109","922127","0.0-109.0","","","","data58","{""0"":4,""1"":3}","[0,1]"
"4420.665000001434","","survey-likert","110","926551","0.0-110.0","","","","origin16","{""0"":4,""1"":3}","[0,1]"
"6156.865000000922","","survey-likert","111","932711","0.0-111.0","","","","data5","{""0"":4,""1"":3}","[0,1]"
"3908.084999999148","","survey-likert","112","936622","0.0-112.0","","","","origin50","{""0"":4,""1"":4}","[0,1]"
"1312.7900000000373","CES_D.html","external-html","113","937966","0.0-113.0","","","","","",""
"74238.5599999997","","survey-likert2","114","1012207","0.0-114.0","","","","","{""p1"":2,""p2"":1,""p3"":2,""p4"":1,""p5"":3,""p6"":2,""p7"":2,""p8"":2,""p9"":3,""p10"":2,""p11"":3,""p12"":1,""p13"":3,""p14"":2,""p15"":2,""p16"":1,""p17"":1,""p18"":2,""p19"":2,""p20"":2}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]"
