"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","user_sex","user_age","user_nationality","image_name","responses","question_order"
"6276.499999999942","","survey-likert","39","481976","0.0-39.0","","","","data20","{""0"":5,""1"":2}","[0,1]"
"5547.914999999979","","survey-likert","40","487528","0.0-40.0","","","","origin45","{""0"":5,""1"":4}","[0,1]"
"5403.959999999963","","survey-likert","41","492936","0.0-41.0","","","","origin27","{""0"":4,""1"":1}","[0,1]"
"3900.5349999999744","","survey-likert","42","496840","0.0-42.0","","","","data19","{""0"":5,""1"":4}","[0,1]"
"3763.975000000093","","survey-likert","43","500607","0.0-43.0","","","","data50","{""0"":5,""1"":4}","[0,1]"
"3964.5800000000745","","survey-likert","44","504575","0.0-44.0","","","","data23","{""0"":4,""1"":3}","[0,1]"
"3124.3799999999464","","survey-likert","45","507703","0.0-45.0","","","","data15","{""0"":4,""1"":2}","[0,1]"
"2787.725000000035","","survey-likert","46","510494","0.0-46.0","","","","data51","{""0"":5,""1"":4}","[0,1]"
"7844.675000000047","","survey-likert","47","518342","0.0-47.0","","","","data43","{""0"":5,""1"":2}","[0,1]"
"6043.505000000005","","survey-likert","48","524390","0.0-48.0","","","","origin34","{""0"":5,""1"":1}","[0,1]"
"4836.6849999999395","","survey-likert","49","529230","0.0-49.0","","","","origin10","{""0"":4,""1"":1}","[0,1]"
"3419.9899999999907","","survey-likert","50","532654","0.0-50.0","","","","origin19","{""0"":5,""1"":4}","[0,1]"
"4676.395000000019","","survey-likert","51","537334","0.0-51.0","","","","data53","{""0"":4,""1"":2}","[0,1]"
"5620.449999999953","","survey-likert","52","542958","0.0-52.0","","","","origin8","{""0"":5,""1"":1}","[0,1]"
"3731.9850000001024","","survey-likert","53","546694","0.0-53.0","","","","origin38","{""0"":5,""1"":4}","[0,1]"
"4164.285000000033","","survey-likert","54","550862","0.0-54.0","","","","data8","{""0"":4,""1"":3}","[0,1]"
"6068.050000000047","","survey-likert","55","556935","0.0-55.0","","","","origin21","{""0"":4,""1"":1}","[0,1]"
"4490.895000000019","","survey-likert","56","561430","0.0-56.0","","","","origin29","{""0"":5,""1"":0}","[0,1]"
"4658.489999999991","","survey-likert","57","566094","0.0-57.0","","","","data41","{""0"":6,""1"":5}","[0,1]"
"4444.045000000158","","survey-likert","58","570542","0.0-58.0","","","","data3","{""0"":2,""1"":1}","[0,1]"
"4652.42499999993","","survey-likert","59","575198","0.0-59.0","","","","data7","{""0"":4,""1"":1}","[0,1]"
"4228.349999999977","","survey-likert","60","579430","0.0-60.0","","","","origin39","{""0"":2,""1"":0}","[0,1]"
"4460.224999999977","","survey-likert","61","583894","0.0-61.0","","","","data32","{""0"":5,""1"":4}","[0,1]"
"4220.469999999972","","survey-likert","62","588118","0.0-62.0","","","","data12","{""0"":5,""1"":4}","[0,1]"
"3060.82500000007","","survey-likert","63","591182","0.0-63.0","","","","data21","{""0"":5,""1"":5}","[0,1]"
"4796.29999999993","","survey-likert","64","595982","0.0-64.0","","","","origin46","{""0"":4,""1"":5}","[0,1]"
"3931.9649999999674","","survey-likert","65","599918","0.0-65.0","","","","origin15","{""0"":5,""1"":4}","[0,1]"
"5109.300000000047","","survey-likert","66","605030","0.0-66.0","","","","origin9","{""0"":4,""1"":5}","[0,1]"
"4844.2050000000745","","survey-likert","67","609878","0.0-67.0","","","","data45","{""0"":5,""1"":4}","[0,1]"
"7300.285000000033","","survey-likert","68","617182","0.0-68.0","","","","origin13","{""0"":5,""1"":6}","[0,1]"
"4740.030000000144","","survey-likert","69","621926","0.0-69.0","","","","origin17","{""0"":5,""1"":6}","[0,1]"
"3948.7700000000186","","survey-likert","70","625878","0.0-70.0","","","","data26","{""0"":4,""1"":5}","[0,1]"
"5268.164999999921","","survey-likert","71","631150","0.0-71.0","","","","origin14","{""0"":5,""1"":6}","[0,1]"
"4252.239999999991","","survey-likert","72","635406","0.0-72.0","","","","origin47","{""0"":5,""1"":4}","[0,1]"
"3708.3399999999674","","survey-likert","73","639118","0.0-73.0","","","","origin31","{""0"":4,""1"":3}","[0,1]"
"3644.17499999993","","survey-likert","74","642766","0.0-74.0","","","","origin40","{""0"":5,""1"":4}","[0,1]"
"4636.339999999967","","survey-likert","75","647406","0.0-75.0","","","","origin35","{""0"":4,""1"":5}","[0,1]"
"3476.289999999921","","survey-likert","76","650886","0.0-76.0","","","","data57","{""0"":2,""1"":2}","[0,1]"
"5972.474999999977","","survey-likert","77","656862","0.0-77.0","","","","data29","{""0"":4,""1"":3}","[0,1]"
"3412.5100000000093","","survey-likert","78","660278","0.0-78.0","","","","data59","{""0"":2,""1"":1}","[0,1]"
"4412.854999999981","","survey-likert","79","664695","0.0-79.0","","","","data1","{""0"":4,""1"":3}","[0,1]"
"4580.015000000014","","survey-likert","80","669278","0.0-80.0","","","","origin18","{""0"":2,""1"":1}","[0,1]"
"2756.320000000065","","survey-likert","81","672039","0.0-81.0","","","","origin43","{""0"":5,""1"":4}","[0,1]"
"3084.67499999993","","survey-likert","82","675127","0.0-82.0","","","","data30","{""0"":5,""1"":6}","[0,1]"
"5652.114999999874","","survey-likert","83","680782","0.0-83.0","","","","origin26","{""0"":5,""1"":1}","[0,1]"
"3308.2700000000186","","survey-likert","84","684095","0.0-84.0","","","","origin12","{""0"":1,""1"":5}","[0,1]"
"3588.6350000000093","","survey-likert","85","687687","0.0-85.0","","","","data10","{""0"":5,""1"":4}","[0,1]"
"4876.1849999999395","","survey-likert","86","692567","0.0-86.0","","","","data37","{""0"":5,""1"":1}","[0,1]"
"5828.229999999981","","survey-likert","87","698399","0.0-87.0","","","","origin23","{""0"":1,""1"":6}","[0,1]"
"3620.180000000051","","survey-likert","88","702023","0.0-88.0","","","","data40","{""0"":4,""1"":3}","[0,1]"
"4164.354999999981","","survey-likert","89","706191","0.0-89.0","","","","origin42","{""0"":4,""1"":2}","[0,1]"
"3692.7249999999767","","survey-likert","90","709887","0.0-90.0","","","","data4","{""0"":4,""1"":0}","[0,1]"
"3108.67499999993","","survey-likert","91","712999","0.0-91.0","","","","data18","{""0"":3,""1"":1}","[0,1]"
"4996.199999999953","","survey-likert","92","717999","0.0-92.0","","","","origin48","{""0"":5,""1"":5}","[0,1]"
"3396.2750000000233","","survey-likert","93","721399","0.0-93.0","","","","data49","{""0"":6,""1"":5}","[0,1]"
"4364.34999999986","","survey-likert","94","725767","0.0-94.0","","","","origin25","{""0"":4,""1"":1}","[0,1]"
"3756.335000000079","","survey-likert","95","729527","0.0-95.0","","","","data52","{""0"":5,""1"":2}","[0,1]"
"4852.234999999986","","survey-likert","96","734383","0.0-96.0","","","","data35","{""0"":6,""1"":5}","[0,1]"
"3828.2750000001397","","survey-likert","97","738215","0.0-97.0","","","","origin22","{""0"":2,""1"":1}","[0,1]"
"4156.6549999999115","","survey-likert","98","742375","0.0-98.0","","","","data22","{""0"":5,""1"":3}","[0,1]"
"3124.769999999902","","survey-likert","99","745503","0.0-99.0","","","","origin5","{""0"":5,""1"":5}","[0,1]"
"4316.114999999874","","survey-likert","100","749823","0.0-100.0","","","","origin33","{""0"":2,""1"":1}","[0,1]"
"5412.214999999967","","survey-likert","101","755239","0.0-101.0","","","","data46","{""0"":6,""1"":2}","[0,1]"
"3516.3300000000745","","survey-likert","102","758759","0.0-102.0","","","","data2","{""0"":4,""1"":1}","[0,1]"
"3228.234999999986","","survey-likert","103","761991","0.0-103.0","","","","data55","{""0"":5,""1"":4}","[0,1]"
"4188.709999999846","","survey-likert","104","766183","0.0-104.0","","","","data24","{""0"":5,""1"":3}","[0,1]"
"2612.144999999902","","survey-likert","105","768799","0.0-105.0","","","","data47","{""0"":5,""1"":3}","[0,1]"
"3604.494999999879","","survey-likert","106","772407","0.0-106.0","","","","origin36","{""0"":4,""1"":3}","[0,1]"
"2828.29999999993","","survey-likert","107","775239","0.0-107.0","","","","data56","{""0"":5,""1"":5}","[0,1]"
"3620.5950000000885","","survey-likert","108","778863","0.0-108.0","","","","data34","{""0"":2,""1"":4}","[0,1]"
"4108.890000000014","","survey-likert","109","782976","0.0-109.0","","","","data9","{""0"":5,""1"":4}","[0,1]"
"3516.7149999999674","","survey-likert","110","786495","0.0-110.0","","","","data17","{""0"":4,""1"":2}","[0,1]"
"4564.755000000005","","survey-likert","111","791064","0.0-111.0","","","","data5","{""0"":4,""1"":1}","[0,1]"
"4044.240000000107","","survey-likert","112","795112","0.0-112.0","","","","data58","{""0"":4,""1"":3}","[0,1]"
"2468.274999999907","CES_D.html","external-html","113","797615","0.0-113.0","","","","","",""
"76678.16500000004","","survey-likert2","114","874298","0.0-114.0","","","","","{""p1"":0,""p2"":0,""p3"":0,""p4"":2,""p5"":0,""p6"":0,""p7"":0,""p8"":0,""p9"":0,""p10"":0,""p11"":0,""p12"":2,""p13"":0,""p14"":0,""p15"":0,""p16"":3,""p17"":0,""p18"":0,""p19"":0,""p20"":0}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]"
