"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","user_sex","user_age","user_nationality","image_name","responses","question_order"
"3260.4449999998906","","survey-likert","78","5599766","0.0-78.0","","","","origin15","{""0"":5,""1"":5}","[0,1]"
"2580.8249999991385","","survey-likert","79","5602350","0.0-79.0","","","","data32","{""0"":5,""1"":5}","[0,1]"
"2908.8300000003073","","survey-likert","80","5605262","0.0-80.0","","","","origin5","{""0"":5,""1"":5}","[0,1]"
"3828.369999999297","","survey-likert","81","5609094","0.0-81.0","","","","data59","{""0"":1,""1"":4}","[0,1]"
"3236.6999999994296","","survey-likert","82","5612334","0.0-82.0","","","","origin25","{""0"":5,""1"":5}","[0,1]"
"3348.294999999809","","survey-likert","83","5615686","0.0-83.0","","","","origin38","{""0"":6,""1"":6}","[0,1]"
"3404.6550000002608","","survey-likert","84","5619094","0.0-84.0","","","","origin32","{""0"":5,""1"":5}","[0,1]"
"4844.384999998554","","survey-likert","85","5623942","0.0-85.0","","","","origin11","{""0"":1,""1"":5}","[0,1]"
"2875.9900000004563","","survey-likert","86","5626822","0.0-86.0","","","","origin20","{""0"":5,""1"":3}","[0,1]"
"2548.5049999988405","","survey-likert","87","5629374","0.0-87.0","","","","data43","{""0"":4,""1"":4}","[0,1]"
"2564.8550000005052","","survey-likert","88","5631942","0.0-88.0","","","","data29","{""0"":4,""1"":4}","[0,1]"
"4316.065000000875","","survey-likert","89","5636262","0.0-89.0","","","","origin28","{""0"":2,""1"":4}","[0,1]"
"2540.349999999278","","survey-likert","90","5638805","0.0-90.0","","","","data37","{""0"":5,""1"":5}","[0,1]"
"3052.8599999998696","","survey-likert","91","5641861","0.0-91.0","","","","origin9","{""0"":2,""1"":4}","[0,1]"
"2724.2900000001537","","survey-likert","92","5644589","0.0-92.0","","","","data51","{""0"":5,""1"":5}","[0,1]"
"2772.6849999999395","","survey-likert","93","5647365","0.0-93.0","","","","origin18","{""0"":5,""1"":5}","[0,1]"
"2892.6749999991152","","survey-likert","94","5650261","0.0-94.0","","","","data36","{""0"":5,""1"":5}","[0,1]"
"4948.699999999022","","survey-likert","95","5655213","0.0-95.0","","","","data18","{""0"":3,""1"":3}","[0,1]"
"3924.8800000004703","","survey-likert","96","5659141","0.0-96.0","","","","data14","{""0"":2,""1"":4}","[0,1]"
"2948.254999999306","","survey-likert","97","5662093","0.0-97.0","","","","origin19","{""0"":4,""1"":5}","[0,1]"
"3292.810000000871","","survey-likert","98","5665389","0.0-98.0","","","","data7","{""0"":5,""1"":4}","[0,1]"
"2540.335000001476","","survey-likert","99","5667933","0.0-99.0","","","","data34","{""0"":2,""1"":4}","[0,1]"
"2548.6550000004936","","survey-likert","100","5670485","0.0-100.0","","","","data40","{""0"":4,""1"":4}","[0,1]"
"2172.560000000871","","survey-likert","101","5672661","0.0-101.0","","","","data38","{""0"":4,""1"":4}","[0,1]"
"2644.515000000014","","survey-likert","102","5675309","0.0-102.0","","","","origin29","{""0"":4,""1"":5}","[0,1]"
"1956.7200000000885","","survey-likert","103","5677269","0.0-103.0","","","","data9","{""0"":5,""1"":4}","[0,1]"
"2004.230000000447","","survey-likert","104","5679277","0.0-104.0","","","","origin50","{""0"":5,""1"":4}","[0,1]"
"4948.650000000256","","survey-likert","105","5684229","0.0-105.0","","","","origin31","{""0"":2,""1"":5}","[0,1]"
"2108.6150000010384","","survey-likert","106","5686341","0.0-106.0","","","","data4","{""0"":4,""1"":4}","[0,1]"
"1820.5099999995437","","survey-likert","107","5688165","0.0-107.0","","","","data47","{""0"":4,""1"":5}","[0,1]"
"3708.7750000009546","","survey-likert","108","5691877","0.0-108.0","","","","data39","{""0"":5,""1"":5}","[0,1]"
"6972.42499999993","","survey-likert","109","5698852","0.0-109.0","","","","origin22","{""0"":1,""1"":5}","[0,1]"
"3508.395000000717","","survey-likert","110","5702364","0.0-110.0","","","","origin16","{""0"":4,""1"":4}","[0,1]"
"2428.9850000004517","","survey-likert","111","5704797","0.0-111.0","","","","data55","{""0"":4,""1"":4}","[0,1]"
"3276.6700000010896","","survey-likert","112","5708076","0.0-112.0","","","","data57","{""0"":4,""1"":4}","[0,1]"
"1774.4649999985704","CES_D.html","external-html","113","5709907","0.0-113.0","","","","","",""
"45222.43999999948","","survey-likert2","114","5755135","0.0-114.0","","","","","{""p1"":1,""p2"":0,""p3"":0,""p4"":2,""p5"":1,""p6"":1,""p7"":0,""p8"":0,""p9"":0,""p10"":0,""p11"":1,""p12"":2,""p13"":1,""p14"":0,""p15"":0,""p16"":3,""p17"":0,""p18"":0,""p19"":0,""p20"":1}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]"
