"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","user_sex","user_age","user_nationality","image_name","responses","question_order"
"14404.209999999963","","survey-likert","64","815641","0.0-64.0","","","","data35","{""0"":4,""1"":6}","[0,1]"
"8396.110000000102","","survey-likert","65","824041","0.0-65.0","","","","origin19","{""0"":6,""1"":5}","[0,1]"
"7740.214999999851","","survey-likert","66","831784","0.0-66.0","","","","origin17","{""0"":6,""1"":4}","[0,1]"
"18852.189999999944","","survey-likert","67","850640","0.0-67.0","","","","origin49","{""0"":3,""1"":5}","[0,1]"
"8388.604999999981","","survey-likert","68","859032","0.0-68.0","","","","data18","{""0"":4,""1"":1}","[0,1]"
"6972.925000000047","","survey-likert","69","866008","0.0-69.0","","","","origin7","{""0"":5,""1"":4}","[0,1]"
"5676.235000000102","","survey-likert","70","871687","0.0-70.0","","","","data52","{""0"":5,""1"":4}","[0,1]"
"6420.244999999995","","survey-likert","71","878111","0.0-71.0","","","","origin27","{""0"":5,""1"":5}","[0,1]"
"7340.320000000065","","survey-likert","72","885455","0.0-72.0","","","","data36","{""0"":4,""1"":2}","[0,1]"
"11508.745000000112","","survey-likert","73","896967","0.0-73.0","","","","data12","{""0"":3,""1"":2}","[0,1]"
"8172.244999999995","","survey-likert","74","905143","0.0-74.0","","","","origin31","{""0"":4,""1"":3}","[0,1]"
"5892.20000000007","","survey-likert","75","911039","0.0-75.0","","","","data31","{""0"":5,""1"":2}","[0,1]"
"13052.780000000028","","survey-likert","76","924094","0.0-76.0","","","","origin9","{""0"":2,""1"":5}","[0,1]"
"10396.600000000093","","survey-likert","77","934494","0.0-77.0","","","","origin8","{""0"":5,""1"":4}","[0,1]"
"16020.809999999823","","survey-likert","78","950518","0.0-78.0","","","","data23","{""0"":3,""1"":3}","[0,1]"
"10228.225000000093","","survey-likert","79","960749","0.0-79.0","","","","data37","{""0"":2,""1"":3}","[0,1]"
"18676.24500000011","","survey-likert","80","979429","0.0-80.0","","","","origin42","{""0"":3,""1"":0}","[0,1]"
"4580.284999999916","","survey-likert","81","984013","0.0-81.0","","","","data38","{""0"":4,""1"":1}","[0,1]"
"15508.589999999851","","survey-likert","82","999524","0.0-82.0","","","","data24","{""0"":4,""1"":4}","[0,1]"
"7388.314999999944","","survey-likert","83","1006916","0.0-83.0","","","","origin36","{""0"":5,""1"":4}","[0,1]"
"5076.045000000042","","survey-likert","84","1011996","0.0-84.0","","","","data41","{""0"":6,""1"":5}","[0,1]"
"10140.47499999986","","survey-likert","85","1022140","0.0-85.0","","","","origin24","{""0"":5,""1"":3}","[0,1]"
"9092.779999999912","","survey-likert","86","1031236","0.0-86.0","","","","data4","{""0"":3,""1"":2}","[0,1]"
"12780.844999999972","","survey-likert","87","1044020","0.0-87.0","","","","data6","{""0"":6,""1"":6}","[0,1]"
"7004.195000000065","","survey-likert","88","1051028","0.0-88.0","","","","origin18","{""0"":4,""1"":2}","[0,1]"
"7332.130000000121","","survey-likert","89","1058363","0.0-89.0","","","","data3","{""0"":4,""1"":1}","[0,1]"
"33676.159999999916","","survey-likert","90","1092043","0.0-90.0","","","","origin39","{""0"":5,""1"":6}","[0,1]"
"5556.600000000093","","survey-likert","91","1097603","0.0-91.0","","","","data15","{""0"":4,""1"":2}","[0,1]"
"17316.10999999987","","survey-likert","92","1114922","0.0-92.0","","","","origin23","{""0"":5,""1"":6}","[0,1]"
"19996.180000000168","","survey-likert","93","1134922","0.0-93.0","","","","data1","{""0"":3,""1"":2}","[0,1]"
"12468.280000000028","","survey-likert","94","1147394","0.0-94.0","","","","origin26","{""0"":4,""1"":1}","[0,1]"
"16052.214999999851","","survey-likert","95","1163449","0.0-95.0","","","","data30","{""0"":1,""1"":5}","[0,1]"
"27004.34999999986","","survey-likert","96","1190457","0.0-96.0","","","","data49","{""0"":1,""1"":4}","[0,1]"
"6580.120000000112","","survey-likert","97","1197041","0.0-97.0","","","","data47","{""0"":4,""1"":4}","[0,1]"
"17100.88000000012","","survey-likert","98","1214144","0.0-98.0","","","","data11","{""0"":1,""1"":6}","[0,1]"
"15628.615000000224","","survey-likert","99","1229776","0.0-99.0","","","","data14","{""0"":1,""1"":5}","[0,1]"
"17164.220000000205","","survey-likert","100","1246944","0.0-100.0","","","","origin48","{""0"":4,""1"":5}","[0,1]"
"5772.284999999916","","survey-likert","101","1252720","0.0-101.0","","","","origin20","{""0"":5,""1"":2}","[0,1]"
"12252.719999999972","","survey-likert","102","1264975","0.0-102.0","","","","data13","{""0"":3,""1"":5}","[0,1]"
"6156.15000000014","","survey-likert","103","1271135","0.0-103.0","","","","data34","{""0"":4,""1"":2}","[0,1]"
"7324.284999999916","","survey-likert","104","1278463","0.0-104.0","","","","data58","{""0"":4,""1"":2}","[0,1]"
"8748.245000000112","","survey-likert","105","1287215","0.0-105.0","","","","origin22","{""0"":5,""1"":5}","[0,1]"
"8436.745000000112","","survey-likert","106","1295655","0.0-106.0","","","","data9","{""0"":2,""1"":3}","[0,1]"
"11348.014999999898","","survey-likert","107","1307006","0.0-107.0","","","","data54","{""0"":2,""1"":5}","[0,1]"
"11292.34999999986","","survey-likert","108","1318302","0.0-108.0","","","","data46","{""0"":3,""1"":6}","[0,1]"
"7828.340000000084","","survey-likert","109","1326134","0.0-109.0","","","","data40","{""0"":4,""1"":4}","[0,1]"
"6748.165000000037","","survey-likert","110","1332886","0.0-110.0","","","","origin16","{""0"":5,""1"":4}","[0,1]"
"11028.805000000168","","survey-likert","111","1343918","0.0-111.0","","","","data5","{""0"":3,""1"":1}","[0,1]"
"10396.169999999925","","survey-likert","112","1354317","0.0-112.0","","","","data56","{""0"":5,""1"":4}","[0,1]"
"2458.6349999997765","CES_D.html","external-html","113","1356812","0.0-113.0","","","","","",""
"117048.81000000006","","survey-likert2","114","1473864","0.0-114.0","","","","","{""p1"":1,""p2"":2,""p3"":1,""p4"":1,""p5"":1,""p6"":1,""p7"":0,""p8"":1,""p9"":1,""p10"":1,""p11"":0,""p12"":1,""p13"":1,""p14"":0,""p15"":0,""p16"":1,""p17"":0,""p18"":1,""p19"":0,""p20"":1}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]"
