"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","user_sex","user_age","user_nationality","image_name","responses","question_order"
"9084.25999999966","","survey-likert","29","13350304","0.0-29.0","","","","origin25","{""0"":5,""1"":4}","[0,1]"
"7260.260000000941","","survey-likert","30","13357568","0.0-30.0","","","","data59","{""0"":2,""1"":3}","[0,1]"
"40444.160000000964","","survey-likert","31","13398016","0.0-31.0","","","","data53","{""0"":4,""1"":3}","[0,1]"
"3956.1899999988964","","survey-likert","32","13401976","0.0-32.0","","","","origin40","{""0"":5,""1"":4}","[0,1]"
"4324.63999999885","","survey-likert","33","13406304","0.0-33.0","","","","origin24","{""0"":4,""1"":2}","[0,1]"
"5876.335000000894","","survey-likert","34","13412184","0.0-34.0","","","","origin22","{""0"":4,""1"":4}","[0,1]"
"3484.8349999992643","","survey-likert","35","13415672","0.0-35.0","","","","data11","{""0"":4,""1"":2}","[0,1]"
"4260.415000000736","","survey-likert","36","13419936","0.0-36.0","","","","origin15","{""0"":4,""1"":1}","[0,1]"
"4524.874999999069","","survey-likert","37","13424464","0.0-37.0","","","","data10","{""0"":6,""1"":4}","[0,1]"
"5460.754999999888","","survey-likert","38","13429928","0.0-38.0","","","","data25","{""0"":3,""1"":4}","[0,1]"
"9420.319999999367","","survey-likert","39","13439352","0.0-39.0","","","","origin48","{""0"":5,""1"":4}","[0,1]"
"3820.825000000652","","survey-likert","40","13443176","0.0-40.0","","","","data20","{""0"":3,""1"":2}","[0,1]"
"4172.6950000009965","","survey-likert","41","13447352","0.0-41.0","","","","data4","{""0"":3,""1"":2}","[0,1]"
"18076.795000000857","","survey-likert","42","13465432","0.0-42.0","","","","origin10","{""0"":3,""1"":2}","[0,1]"
"14580.090000001248","","survey-likert","43","13480016","0.0-43.0","","","","data32","{""0"":5,""1"":3}","[0,1]"
"3316.284999998985","","survey-likert","44","13483336","0.0-44.0","","","","data45","{""0"":4,""1"":3}","[0,1]"
"5476.695000001229","","survey-likert","45","13488816","0.0-45.0","","","","data48","{""0"":3,""1"":1}","[0,1]"
"7844.39000000013","","survey-likert","46","13496664","0.0-46.0","","","","data49","{""0"":4,""1"":3}","[0,1]"
"5468.4749999996275","","survey-likert","47","13502136","0.0-47.0","","","","origin17","{""0"":6,""1"":4}","[0,1]"
"6980.234999999171","","survey-likert","48","13509120","0.0-48.0","","","","origin13","{""0"":4,""1"":3}","[0,1]"
"5116.235000001267","","survey-likert","49","13514240","0.0-49.0","","","","data40","{""0"":3,""1"":3}","[0,1]"
"3588.8000000012107","","survey-likert","50","13517832","0.0-50.0","","","","data21","{""0"":5,""1"":4}","[0,1]"
"3163.04499999946","","survey-likert","51","13521000","0.0-51.0","","","","origin35","{""0"":5,""1"":3}","[0,1]"
"3964.5999999993946","","survey-likert","52","13524968","0.0-52.0","","","","origin34","{""0"":4,""1"":3}","[0,1]"
"9148.725000000792","","survey-likert","53","13534120","0.0-53.0","","","","data7","{""0"":5,""1"":4}","[0,1]"
"3964.1900000006426","","survey-likert","54","13538089","0.0-54.0","","","","origin42","{""0"":4,""1"":3}","[0,1]"
"3764.0750000008848","","survey-likert","55","13541856","0.0-55.0","","","","origin44","{""0"":6,""1"":5}","[0,1]"
"3692.619999999646","","survey-likert","56","13545552","0.0-56.0","","","","origin8","{""0"":5,""1"":5}","[0,1]"
"2796.030000001192","","survey-likert","57","13548352","0.0-57.0","","","","origin37","{""0"":6,""1"":5}","[0,1]"
"3276.81000000122","","survey-likert","58","13551632","0.0-58.0","","","","origin19","{""0"":5,""1"":4}","[0,1]"
"4700.345000001136","","survey-likert","59","13556336","0.0-59.0","","","","origin47","{""0"":4,""1"":3}","[0,1]"
"5556.23499999987","","survey-likert","60","13561896","0.0-60.0","","","","origin14","{""0"":4,""1"":2}","[0,1]"
"4028.259999999078","","survey-likert","61","13565928","0.0-61.0","","","","origin2","{""0"":4,""1"":2}","[0,1]"
"7548.534999999916","","survey-likert","62","13573480","0.0-62.0","","","","data3","{""0"":4,""1"":5}","[0,1]"
"3628.5900000003166","","survey-likert","63","13577112","0.0-63.0","","","","origin4","{""0"":4,""1"":1}","[0,1]"
"3932.3550000009127","","survey-likert","64","13581048","0.0-64.0","","","","data38","{""0"":4,""1"":1}","[0,1]"
"6724.694999998901","","survey-likert","65","13587776","0.0-65.0","","","","data43","{""0"":5,""1"":2}","[0,1]"
"3612.2200000009034","","survey-likert","66","13591392","0.0-66.0","","","","data35","{""0"":4,""1"":4}","[0,1]"
"5604.865000001155","","survey-likert","67","13597000","0.0-67.0","","","","origin49","{""0"":5,""1"":3}","[0,1]"
"19644.135000000475","","survey-likert","68","13616648","0.0-68.0","","","","origin39","{""0"":3,""1"":4}","[0,1]"
"8348.84000000055","","survey-likert","69","13625000","0.0-69.0","","","","data15","{""0"":4,""1"":2}","[0,1]"
"39964.130000000354","","survey-likert","70","13664968","0.0-70.0","","","","origin20","{""0"":5,""1"":5}","[0,1]"
"4388.380000000354","","survey-likert","71","13669360","0.0-71.0","","","","origin45","{""0"":4,""1"":3}","[0,1]"
"3692.374999998836","","survey-likert","72","13673056","0.0-72.0","","","","origin12","{""0"":4,""1"":4}","[0,1]"
"4356.7700000002515","","survey-likert","73","13677416","0.0-73.0","","","","data30","{""0"":3,""1"":3}","[0,1]"
"3060.509999999311","","survey-likert","74","13680480","0.0-74.0","","","","origin18","{""0"":4,""1"":3}","[0,1]"
"5732.710000000196","","survey-likert","75","13686216","0.0-75.0","","","","data54","{""0"":5,""1"":2}","[0,1]"
"2828.3249999985565","","survey-likert","76","13689048","0.0-76.0","","","","data58","{""0"":4,""1"":3}","[0,1]"
"5636.435000000289","","survey-likert","77","13694688","0.0-77.0","","","","data33","{""0"":3,""1"":0}","[0,1]"
"3340.7150000003166","","survey-likert","78","13698032","0.0-78.0","","","","origin29","{""0"":4,""1"":2}","[0,1]"
"3684.755000000121","","survey-likert","79","13701720","0.0-79.0","","","","data39","{""0"":5,""1"":3}","[0,1]"
"3220.204999999609","","survey-likert","80","13704944","0.0-80.0","","","","origin33","{""0"":4,""1"":1}","[0,1]"
"3420.880000001518","","survey-likert","81","13708368","0.0-81.0","","","","data6","{""0"":5,""1"":4}","[0,1]"
"3764.7450000003446","","survey-likert","82","13712136","0.0-82.0","","","","data8","{""0"":4,""1"":4}","[0,1]"
"23468.43499999889","","survey-likert","83","13735608","0.0-83.0","","","","origin38","{""0"":5,""1"":4}","[0,1]"
"3572.2999999998137","","survey-likert","84","13739184","0.0-84.0","","","","origin27","{""0"":5,""1"":3}","[0,1]"
"2820.875000001164","","survey-likert","85","13742008","0.0-85.0","","","","origin6","{""0"":5,""1"":4}","[0,1]"
"3252.679999999702","","survey-likert","86","13745264","0.0-86.0","","","","data19","{""0"":4,""1"":2}","[0,1]"
"3588.7949999996927","","survey-likert","87","13748856","0.0-87.0","","","","data16","{""0"":4,""1"":2}","[0,1]"
"10092.479999999283","","survey-likert","88","13758952","0.0-88.0","","","","origin21","{""0"":4,""1"":2}","[0,1]"
"3972.1399999998976","","survey-likert","89","13762928","0.0-89.0","","","","origin23","{""0"":4,""1"":4}","[0,1]"
"4796.834999999031","","survey-likert","90","13767728","0.0-90.0","","","","data27","{""0"":4,""1"":1}","[0,1]"
"3412.739999999758","","survey-likert","91","13771144","0.0-91.0","","","","data17","{""0"":4,""1"":3}","[0,1]"
"5268.3400000005495","","survey-likert","92","13776416","0.0-92.0","","","","origin26","{""0"":5,""1"":3}","[0,1]"
"33220.62500000163","","survey-likert","93","13809640","0.0-93.0","","","","data14","{""0"":2,""1"":3}","[0,1]"
"3219.5049999991897","","survey-likert","94","13812864","0.0-94.0","","","","origin41","{""0"":5,""1"":4}","[0,1]"
"4804.410000000615","","survey-likert","95","13817672","0.0-95.0","","","","origin1","{""0"":5,""1"":5}","[0,1]"
"3812.234999999404","","survey-likert","96","13821488","0.0-96.0","","","","origin46","{""0"":5,""1"":4}","[0,1]"
"3596.93499999959","","survey-likert","97","13825088","0.0-97.0","","","","data12","{""0"":4,""1"":4}","[0,1]"
"4916.250000000233","","survey-likert","98","13830008","0.0-98.0","","","","data42","{""0"":2,""1"":3}","[0,1]"
"5748.955000001006","","survey-likert","99","13835760","0.0-99.0","","","","data26","{""0"":5,""1"":3}","[0,1]"
"4492.109999999171","","survey-likert","100","13840256","0.0-100.0","","","","origin30","{""0"":5,""1"":2}","[0,1]"
"4068.364999999292","","survey-likert","101","13844328","0.0-101.0","","","","data51","{""0"":5,""1"":2}","[0,1]"
"3252.434999998426","","survey-likert","102","13847584","0.0-102.0","","","","data37","{""0"":4,""1"":1}","[0,1]"
"3068.6850000002887","","survey-likert","103","13850656","0.0-103.0","","","","data55","{""0"":4,""1"":1}","[0,1]"
"4404.82500000135","","survey-likert","104","13855064","0.0-104.0","","","","data9","{""0"":4,""1"":3}","[0,1]"
"3692.854999999283","","survey-likert","105","13858761","0.0-105.0","","","","data5","{""0"":4,""1"":1}","[0,1]"
"4188.33999999892","","survey-likert","106","13862953","0.0-106.0","","","","data56","{""0"":4,""1"":3}","[0,1]"
"21100.324999999255","","survey-likert","107","13884057","0.0-107.0","","","","data46","{""0"":5,""1"":3}","[0,1]"
"3988.124999999767","","survey-likert","108","13888049","0.0-108.0","","","","data34","{""0"":4,""1"":4}","[0,1]"
"6628.380000000121","","survey-likert","109","13894680","0.0-109.0","","","","origin36","{""0"":5,""1"":5}","[0,1]"
"3044.5249999992084","","survey-likert","110","13897729","0.0-110.0","","","","origin16","{""0"":4,""1"":2}","[0,1]"
"2484.8950000014156","","survey-likert","111","13900217","0.0-111.0","","","","data24","{""0"":4,""1"":3}","[0,1]"
"4116.164999999339","","survey-likert","112","13904337","0.0-112.0","","","","origin50","{""0"":6,""1"":3}","[0,1]"
"1541.255000000121","CES_D.html","external-html","113","13905912","0.0-113.0","","","","","",""
"58638.39999999991","","survey-likert2","114","13964556","0.0-114.0","","","","","{""p1"":1,""p2"":1,""p3"":1,""p4"":3,""p5"":1,""p6"":1,""p7"":0,""p8"":1,""p9"":0,""p10"":1,""p11"":1,""p12"":2,""p13"":0,""p14"":0,""p15"":0,""p16"":2,""p17"":1,""p18"":0,""p19"":0,""p20"":0}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]"
