"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","user_sex","user_age","user_nationality","image_name","responses","question_order"
"2268.755000000121","","survey-likert","103","1289983","0.0-103.0","","","","data5","{""0"":5,""1"":1}","[0,1]"
"3076.274999999441","","survey-likert","104","1293063","0.0-104.0","","","","origin16","{""0"":4,""1"":1}","[0,1]"
"3180.1699999996927","","survey-likert","105","1296247","0.0-105.0","","","","data42","{""0"":6,""1"":1}","[0,1]"
"2788.7700000002515","","survey-likert","106","1299039","0.0-106.0","","","","data8","{""0"":5,""1"":1}","[0,1]"
"4604.229999999981","","survey-likert","107","1303647","0.0-107.0","","","","data56","{""0"":5,""1"":1}","[0,1]"
"2364.325000000652","","survey-likert","108","1306015","0.0-108.0","","","","origin36","{""0"":5,""1"":2}","[0,1]"
"2852.454999999376","","survey-likert","109","1308871","0.0-109.0","","","","origin31","{""0"":5,""1"":1}","[0,1]"
"2620.2000000001863","","survey-likert","110","1311495","0.0-110.0","","","","origin38","{""0"":5,""1"":1}","[0,1]"
"3556.690000000177","","survey-likert","111","1315055","0.0-111.0","","","","origin48","{""0"":5,""1"":2}","[0,1]"
"3444.2199999995064","","survey-likert","112","1318503","0.0-112.0","","","","origin50","{""0"":5,""1"":3}","[0,1]"
"1580.83499999973","CES_D.html","external-html","113","1320118","0.0-113.0","","","","","",""
"56230.65999999945","","survey-likert2","114","1376354","0.0-114.0","","","","","{""p1"":2,""p2"":1,""p3"":0,""p4"":1,""p5"":1,""p6"":1,""p7"":1,""p8"":2,""p9"":0,""p10"":2,""p11"":1,""p12"":2,""p13"":1,""p14"":1,""p15"":1,""p16"":1,""p17"":1,""p18"":2,""p19"":1,""p20"":1}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]"
